participant,block,trial_number,t1_ori,t2_ori,t3_ori,target_position,cue_type,real_target_position,start_ori,resp_ori,error,abs_err,target_ori,diff_to_next,diff_to_prev
20,1,83,-37.41,-27.75,-2.41,2,valid,2,129,-11,16.75,16.75,-27.75,-25.34,9.66
20,1,84,-56.4,-64.65,-85.94,3,valid,3,162,-86,-0.0600000000000023,0.0600000000000023,-85.94,,-21.29
20,1,85,-2.38,14.1,-61.3,3,valid,3,160,-63,-1.69999999999999,1.69999999999999,-61.3,,-75.4
20,1,86,-3,86.87,-66.59,2,invalid,3,150,-81,-14.41,14.41,-66.59,,26.54
20,1,87,-65.23,55.73,58.45,3,neutral,2,155,82,26.27,26.27,55.73,-2.72000000000001,-59.04
20,1,88,-67.96,79.54,86.37,3,invalid,2,64,88,8.45999999999998,8.45999999999998,79.54,-6.82999999999998,-32.5
20,1,89,-64.22,13.5,-23.02,3,valid,3,108,-84,-60.98,60.98,-23.02,,-36.52
20,1,90,55.99,39.31,-67.75,2,valid,2,175,68,28.69,28.69,39.31,-72.94,-16.68
20,1,91,-48.78,29.16,-84.19,2,valid,2,130,48,18.84,18.84,29.16,-66.65,77.94
20,1,92,-24.05,50.15,-67.13,2,valid,2,57,41,-9.14999999999998,9.14999999999998,50.15,-62.72,74.2
20,1,93,77.95,-70.62,19.86,2,valid,2,58,-53,17.62,17.62,-70.62,89.52,31.43
20,1,94,64.03,66.96,-19.49,1,valid,1,13,56,-8.02999999999997,8.02999999999997,64.03,-2.93,
20,1,95,31.96,56.1,-49.15,3,valid,3,137,-52,-2.85000000000002,2.85000000000002,-49.15,,74.75
20,1,96,-10.93,-14.64,36.48,2,valid,2,98,-46,-31.36,31.36,-14.64,-51.12,-3.71
20,1,97,88.99,-28.45,78.37,3,valid,3,77,62,-16.37,16.37,78.37,,-73.18
20,1,98,-51.21,-70.68,-59.16,1,valid,1,65,-49,2.21000000000004,2.21000000000004,-51.21,19.47,
20,1,99,-88,19.91,42.07,3,valid,3,172,56,13.93,13.93,42.07,,22.16
20,1,100,-88.14,-48.04,-58.32,1,valid,1,12,79,-12.86,12.86,-88.14,-40.1,
20,1,101,13.55,-48.68,25.18,2,valid,2,170,-53,-4.31999999999999,4.31999999999999,-48.68,-73.86,-62.23
20,1,102,-79.56,79.3,-78.85,2,neutral,3,143,-74,4.85000000000002,4.85000000000002,-78.85,,21.85
20,1,103,-33.76,30.46,-52.06,2,valid,2,92,63,32.54,32.54,30.46,82.52,64.22
20,1,104,-64.13,88.3,-86.77,1,valid,1,66,-62,2.13,2.13,-64.13,27.57,
20,1,105,-21.54,69.61,5.96,3,invalid,1,6,-45,-23.46,23.46,-21.54,88.85,
20,1,106,17.48,-1.68,34.72,1,valid,1,122,19,1.51999999999998,1.51999999999998,17.48,19.16,
20,1,107,-84.15,-25.49,60.15,3,valid,3,40,42,-18.15,18.15,60.15,,85.64
20,1,108,31.78,-82.76,-79.62,2,valid,2,138,90,-7.24000000000001,7.24000000000001,-82.76,-3.14,65.46
20,1,109,50.73,-56.62,-27.56,2,neutral,2,149,-72,-15.38,15.38,-56.62,-29.06,72.65
20,1,110,-69.52,82.09,-52.6,3,invalid,1,142,46,-64.48,64.48,-69.52,28.39,
20,1,111,11.55,77.36,60.45,1,neutral,3,41,56,-4.44999999999999,4.44999999999999,60.45,,-16.91
20,1,112,88.29,1.81,28.97,1,valid,1,132,78,-10.29,10.29,88.29,86.48,
20,1,113,36.9,-44.45,-81.41,3,neutral,2,105,69,-66.55,66.55,-44.45,36.96,-81.35
20,1,114,-35.88,69.51,48.53,2,valid,2,159,66,-3.50999999999999,3.50999999999999,69.51,20.98,-74.61
20,1,115,87.21,-58.99,64.35,1,valid,1,36,88,0.790000000000021,0.790000000000021,87.21,-33.8,
20,1,116,-13.48,-8.16,-62.41,1,valid,1,179,-40,-26.52,26.52,-13.48,-5.32,
20,1,117,-89.03,47.62,-66.57,3,invalid,2,157,-89,43.38,43.38,47.62,-65.81,-43.35
20,1,118,77.87,33.32,38.05,3,neutral,2,144,56,22.68,22.68,33.32,-4.73,-44.55
20,1,119,4.56,87.22,83.46,3,valid,3,109,67,-16.46,16.46,83.46,,-3.76000000000002
20,1,120,0.67,-34.52,-34,3,valid,3,12,-38,-4,4,-34,,0.520000000000006
20,1,121,-65.33,-23.32,26.77,1,valid,1,158,-36,29.33,29.33,-65.33,-42.01,
20,1,122,-49.96,-52.77,82.98,1,neutral,2,61,-35,17.77,17.77,-52.77,44.25,-2.81
20,1,123,84.91,-30.77,24.72,3,valid,3,108,41,16.28,16.28,24.72,,55.49
20,1,124,-78.87,26.11,5.2,1,invalid,3,48,65,59.8,59.8,5.2,,-20.91
20,1,125,13.22,86.68,25.77,3,neutral,3,23,44,18.23,18.23,25.77,,-60.91
20,1,126,-43.78,-54.5,-19.15,1,invalid,2,32,88,-37.5,37.5,-54.5,-35.35,-10.72
20,1,127,28.59,4,64.28,3,valid,3,177,64,-0.279999999999973,0.279999999999973,64.28,,60.28
20,1,128,64.33,-63.6,-16.98,2,invalid,3,19,-61,-44.02,44.02,-16.98,,46.62
20,1,129,-61.27,78.74,16.01,3,valid,3,4,48,31.99,31.99,16.01,,-62.73
20,1,130,-2.24,36.95,84.75,3,invalid,2,90,11,-25.95,25.95,36.95,-47.8,39.19
20,1,131,-85.93,76.17,-88.98,1,valid,1,107,81,-13.07,13.07,-85.93,17.9,
20,1,132,-56.16,61.53,1.9,3,valid,3,17,1,-0.899999999999977,0.899999999999977,1.9,,-59.63
20,1,133,30.94,50.89,42.2,2,valid,2,132,45,-5.88999999999999,5.88999999999999,50.89,8.68999999999999,19.95
20,1,134,-87.4,24.94,-63.22,3,neutral,1,154,2,89.4,89.4,-87.4,67.66,
20,1,135,54.57,-59.51,46.96,1,valid,1,171,-21,-75.57,75.57,54.57,-65.92,
20,1,136,-26.79,-54.27,33.53,1,valid,1,169,-28,-1.21000000000004,1.21000000000004,-26.79,27.48,
20,1,137,-8.51,-10.13,-52.36,2,invalid,3,84,36,88.36,88.36,-52.36,,-42.23
20,1,138,34.72,61.43,3.82,1,valid,1,61,-27,-61.72,61.72,34.72,-26.71,
20,1,139,54.4,89.98,-68.89,3,valid,3,48,-29,39.89,39.89,-68.89,,21.13
20,1,140,-50.18,-16.76,77.66,2,valid,2,77,-24,-7.24000000000001,7.24000000000001,-16.76,85.58,33.42
20,1,141,-69.66,-47.86,0.39,2,neutral,3,66,5,4.61000000000001,4.61000000000001,0.39,,48.25
20,1,142,81.38,-62.39,60.1,3,valid,3,80,53,-7.10000000000002,7.10000000000002,60.1,,-57.51
20,1,143,-16.46,-39.25,84.71,1,valid,1,101,-22,-5.53999999999996,5.53999999999996,-16.46,22.79,
20,1,144,-19.15,59.28,-6.4,1,invalid,3,147,32,38.4,38.4,-6.4,,-65.68
20,1,145,-0.6,-7.48,-49.19,2,valid,2,8,-6,1.48000000000002,1.48000000000002,-7.48,41.71,-6.88
20,1,146,55.33,25.31,-32.89,1,neutral,2,57,26,0.689999999999998,0.689999999999998,25.31,58.2,-30.02
20,1,147,82.58,-89.54,40.21,2,neutral,3,139,42,1.78999999999996,1.78999999999996,40.21,,-50.25
20,1,148,-74.46,46.03,23.24,1,invalid,2,96,86,39.97,39.97,46.03,22.79,-59.51
20,1,149,0.72,16.12,34.37,2,valid,2,150,40,23.88,23.88,16.12,-18.25,15.4
20,1,150,-32.49,30.29,59.4,3,valid,3,155,44,-15.4,15.4,59.4,,29.11
21,0,1,82.87,-10.93,81.8,1,valid,1,101,-2,-84.87,84.87,82.87,-86.2,
21,0,2,7.6,-19.3,67.37,2,valid,2,28,-101,-81.7,81.7,-19.3,-86.67,-26.9
21,0,3,22.16,2.7,55.08,2,neutral,3,111,-28,-83.08,83.08,55.08,,52.38
21,0,4,-41.8,-22.53,-34.79,1,valid,1,157,-12,29.8,29.8,-41.8,-19.27,
21,0,5,-56.35,-47.31,36.83,1,valid,1,123,-157,79.35,79.35,-56.35,-9.04,
21,0,6,-88.45,78.6,-48.12,2,neutral,1,39,-123,-34.55,34.55,-88.45,12.95,
21,0,7,-32.13,19.68,14.39,3,neutral,3,40,-39,-53.39,53.39,14.39,,-5.29
21,0,8,84.48,49.59,-87.15,3,valid,3,140,-40,47.15,47.15,-87.15,,43.26
21,0,9,49.21,-33.24,-9.19,1,valid,1,42,-140,-9.21000000000001,9.21000000000001,49.21,82.45,
21,0,10,-12.3,-11.49,48,1,valid,1,141,-42,-29.7,29.7,-12.3,-0.810000000000001,
21,0,11,-19.11,80.2,-47.15,2,neutral,2,140,-141,-41.2,41.2,80.2,-52.65,-80.69
21,0,12,-36.49,-23.73,-30.54,2,valid,2,17,-140,63.73,63.73,-23.73,6.81,12.76
21,0,13,-34.65,-3.23,21.55,1,valid,1,124,-17,17.65,17.65,-34.65,-31.42,
21,0,14,-20.98,-80.75,81.76,2,invalid,3,36,83,1.24000000000001,1.24000000000001,81.76,,-17.49
21,0,15,79.72,-26.45,7.32,1,valid,1,99,-36,64.28,64.28,79.72,-73.83,
21,1,1,81.65,-56.75,32.62,3,valid,3,165,0,-32.62,32.62,32.62,,89.37
21,1,2,-31.69,-20.69,80.03,3,invalid,2,20,-165,35.69,35.69,-20.69,79.28,11
21,1,3,81.73,-33.87,29.82,1,valid,1,99,-20,78.27,78.27,81.73,-64.4,
21,1,4,-29.93,82.34,-57.14,2,valid,2,116,-99,-1.34,1.34,82.34,-40.52,-67.73
21,1,5,-79.36,-29.77,-0.56,3,valid,3,153,-116,64.56,64.56,-0.56,,29.21
21,1,6,-15.3,4.47,-58.86,1,valid,1,11,-153,42.3,42.3,-15.3,-19.77,
21,1,7,59.01,15.21,60.84,1,valid,1,172,-11,-70.01,70.01,59.01,43.8,
21,1,8,51.79,60.31,-46.72,3,neutral,2,1,-172,-52.31,52.31,60.31,-72.97,8.52000000000001
21,1,9,76.54,-50.68,-69.93,3,valid,3,153,-1,68.93,68.93,-69.93,,-19.25
21,1,10,18.16,-65.36,-1.04,1,invalid,3,12,-153,28.04,28.04,-1.04,,64.32
21,1,11,48.61,71.07,-1.82,3,valid,3,35,-12,-10.18,10.18,-1.82,,-72.89
21,1,12,-19.49,66.67,-41.39,3,valid,3,93,-35,6.38999999999999,6.38999999999999,-41.39,,71.94
21,1,13,-51.55,68.52,38.91,2,valid,2,99,-93,18.48,18.48,68.52,29.61,-59.93
21,1,14,78.45,-3.85,-2.6,2,valid,2,110,-99,84.85,84.85,-3.85,-1.25,-82.3
21,1,15,6.35,-44.62,-48.32,1,neutral,2,69,-110,-65.38,65.38,-44.62,3.7,-50.97
21,1,16,55.26,55.71,-72.89,3,invalid,1,6,-69,55.74,55.74,55.26,-0.449999999999997,
21,1,17,-16.74,-48.12,18.76,3,neutral,1,98,-12,4.74000000000001,4.74000000000001,-16.74,31.38,
21,1,18,6.69,51.29,32.43,2,neutral,2,99,-98,30.71,30.71,51.29,18.86,44.6
21,1,19,24.15,-43.89,-35.44,1,valid,1,125,-99,56.85,56.85,24.15,68.04,
21,1,20,-28.65,-81.91,-76.16,1,invalid,2,71,-125,-43.09,43.09,-81.91,-5.75,-53.26
21,1,21,-46.35,-20.73,53.13,2,valid,2,6,-71,-50.27,50.27,-20.73,-73.86,25.62
21,1,22,-0.48,-40.37,15.99,1,invalid,2,142,-6,34.37,34.37,-40.37,-56.36,-39.89
21,1,23,27.63,67.07,-86.33,2,valid,2,26,-142,-29.07,29.07,67.07,-26.6,39.44
21,1,24,-37.45,-19.54,22.06,3,valid,3,166,-26,-48.06,48.06,22.06,,41.6
21,1,25,-21.43,88.41,-49.76,2,invalid,1,177,-166,35.43,35.43,-21.43,70.16,
21,1,26,12.38,-69.31,-85.97,1,invalid,2,52,-177,72.31,72.31,-69.31,16.66,-81.69
21,1,27,64.65,49.81,25.74,2,valid,2,174,-27,-76.81,76.81,49.81,24.07,-14.84
21,1,28,8.83,-83.14,12.6,1,valid,1,99,-174,-2.83000000000001,2.83000000000001,8.83,-88.03,
21,1,29,-14.8,48.72,-37.53,3,invalid,1,11,-99,-84.2,84.2,-14.8,-63.52,
21,1,30,18.51,-52.38,-50.81,2,invalid,1,158,-11,-29.51,29.51,18.51,70.89,
21,1,31,58.97,11.57,-70.86,1,valid,1,89,-158,-36.97,36.97,58.97,47.4,
21,1,32,-36.52,-68.13,3.39,2,valid,2,128,-89,-20.87,20.87,-68.13,-71.52,-31.61
21,1,33,-70.22,-79.48,44.62,3,invalid,1,136,-128,-57.78,57.78,-70.22,9.26,
21,1,34,51.17,-14.3,29.84,1,invalid,2,104,-136,58.3,58.3,-14.3,-44.14,-65.47
21,1,35,62.56,7.6,-18.27,3,valid,3,59,-104,-85.73,85.73,-18.27,,-25.87
21,1,36,-28.65,57.87,35.35,1,invalid,2,169,-59,63.13,63.13,57.87,22.52,86.52
21,1,37,8.53,-32.89,-16.34,3,invalid,2,104,-169,43.89,43.89,-32.89,-16.55,-41.42
21,1,38,56.76,51.72,-85.6,1,valid,1,21,-104,19.24,19.24,56.76,5.03999999999999,
21,1,39,-5.31,-84.01,39.66,3,valid,3,118,-21,-60.66,60.66,39.66,,-56.33
21,1,40,8.71,32.66,-40.55,3,valid,3,157,-118,-77.45,77.45,-40.55,,-73.21
21,1,41,4.1,53.91,36.24,3,valid,3,49,-157,-13.24,13.24,36.24,,-17.67
21,1,42,85.05,33.22,-33.62,1,valid,1,161,-56,38.95,38.95,85.05,51.83,
21,1,43,-35.77,-14.91,41.2,3,invalid,1,162,-56,-20.23,20.23,-35.77,-20.86,
21,1,44,45.99,-84.94,33.78,2,neutral,1,110,-162,-27.99,27.99,45.99,-49.07,
21,1,45,-56.26,-55.91,6.99,2,neutral,1,68,-110,-53.74,53.74,-56.26,-0.349999999999991,
21,1,46,57.8,-23.26,-6.51,3,neutral,1,57,-68,54.2,54.2,57.8,81.06,
21,1,47,25.19,52.58,44.1,2,valid,2,117,-1,-53.58,53.58,52.58,8.48000000000001,27.39
21,1,48,-29.79,60.93,29.71,1,invalid,2,94,-72,47.07,47.07,60.93,31.22,-89.28
21,1,49,-35.05,-70.49,-32.1,2,valid,2,94,21,-88.51,88.51,-70.49,-38.39,-35.44
21,1,50,-42.14,-78.88,84.45,3,valid,3,20,-47,48.55,48.55,84.45,,-16.67
21,1,51,33.99,25.46,27.01,1,valid,1,138,-20,-53.99,53.99,33.99,8.53000000000001,
21,1,52,50.34,83.14,58.38,2,neutral,3,173,-138,-16.38,16.38,58.38,,-24.76
21,1,53,15.22,51.66,28.63,1,invalid,3,35,-173,-21.63,21.63,28.63,,-23.03
21,1,54,-0.33,-15.68,87.75,3,valid,3,43,-35,57.25,57.25,87.75,,-76.57
21,1,55,-8.89,-87.58,-86.75,1,neutral,2,117,-43,44.58,44.58,-87.58,-0.829999999999999,-78.69
21,1,56,48.31,28.72,-65.66,1,valid,1,154,-117,14.69,14.69,48.31,19.59,
21,1,57,25.33,22.63,-2.32,1,valid,1,2,-33,-58.33,58.33,25.33,2.7,
21,1,58,50.19,82.99,56.34,3,valid,3,92,-2,-58.34,58.34,56.34,,-26.65
21,1,59,-34.73,-88.5,-81.5,2,valid,2,88,-92,-3.5,3.5,-88.5,-7,-53.77
21,1,60,-48.55,53.7,-2.12,1,valid,1,142,-88,-39.45,39.45,-48.55,77.75,
21,1,61,58.58,11.72,-28.3,3,valid,3,16,-142,66.3,66.3,-28.3,,-40.02
21,1,62,64.73,70.88,-32.02,3,invalid,2,108,27,-43.88,43.88,70.88,-77.1,6.14999999999999
21,1,63,15.06,48.74,-75.99,3,valid,3,25,-108,-32.01,32.01,-75.99,,55.27
21,1,64,-28.66,-86.97,-28.2,3,valid,3,64,-25,3.19999999999999,3.19999999999999,-28.2,,58.77
21,1,65,-14.84,79.68,20.56,3,invalid,1,100,-64,-49.16,49.16,-14.84,85.48,
21,1,66,-46.72,-57.39,-82.75,3,neutral,3,109,-100,-17.25,17.25,-82.75,,-25.36
21,1,67,-44.86,-85.53,45.52,2,neutral,3,60,38,-7.51999999999998,7.51999999999998,45.52,,-48.95
21,1,68,76.5,-65.9,-26.9,1,neutral,3,139,-12,14.9,14.9,-26.9,,39
21,1,69,-2.34,-2.88,76.22,2,valid,2,93,-139,43.88,43.88,-2.88,-79.1,-0.540000000000005
21,1,70,16.03,-79.94,67.81,2,valid,2,105,-93,-13.06,13.06,-79.94,32.25,84.03
21,1,71,3.86,2.29,-44.06,2,valid,2,156,-105,72.71,72.71,2.29,46.35,-1.57
21,1,72,-7.53,-27.69,-44.43,2,valid,2,87,-156,51.69,51.69,-27.69,16.74,-20.16
21,1,73,-57.3,8.88,-55.01,3,valid,3,140,-87,-31.99,31.99,-55.01,,-63.89
21,1,74,-25.76,36.02,38.3,2,invalid,1,91,-140,65.76,65.76,-25.76,-61.78,
21,1,75,-53.18,41.18,-87.3,2,valid,2,25,-91,47.82,47.82,41.18,-51.52,-85.64
21,1,76,-58.82,-41.56,77.93,3,valid,3,0,-25,77.07,77.07,77.93,,-60.51
21,1,77,-30.16,-73,-67,3,valid,3,80,0,67,67,-67,,6
21,1,78,25.09,-13.88,5.55,1,neutral,2,159,-80,-66.12,66.12,-13.88,-19.43,-38.97
21,1,79,-38.54,-1.7,19.05,3,neutral,2,74,-159,22.7,22.7,-1.7,-20.75,36.84
21,1,80,58.43,-13.09,0.8,2,invalid,1,143,-24,-82.43,82.43,58.43,71.52,
21,1,81,-71.07,-59.36,44.92,2,invalid,1,166,-78,-6.93000000000001,6.93000000000001,-71.07,-11.71,
21,1,82,54.48,32.75,34.01,3,valid,3,128,43,8.99000000000001,8.99000000000001,34.01,,1.26
21,1,83,44.74,85.25,-18.4,1,neutral,2,157,84,-1.25,1.25,85.25,-76.35,40.51
21,1,84,86.71,36.63,12.35,3,valid,3,161,-157,10.65,10.65,12.35,,-24.28
21,1,85,13.35,-77.37,-1.6,3,valid,3,34,3,4.60000000000002,4.60000000000002,-1.6,,75.77
21,1,86,-18.26,46.11,39.79,3,valid,3,88,75,35.21,35.21,39.79,,-6.31999999999999
21,1,87,37.34,29.77,-75.56,2,invalid,3,64,-59,16.56,16.56,-75.56,,74.67
21,1,88,62.11,30.83,-52.24,2,neutral,3,120,-64,-11.76,11.76,-52.24,,-83.07
21,1,89,87.85,-30.67,-25.13,1,neutral,2,0,-120,-89.33,89.33,-30.67,-5.54,61.48
21,1,90,5.42,-79.83,0.07,3,valid,3,154,0,-0.0699999999999932,0.0699999999999932,0.07,,79.9
21,1,91,-9.04,-23.48,67.21,1,invalid,2,72,-154,49.48,49.48,-23.48,89.31,-14.44
21,1,92,-7.53,-3.15,-51.44,2,invalid,1,80,60,67.53,67.53,-7.53,-4.38000000000001,
21,1,93,-81.37,40.61,5.47,3,valid,3,8,-22,-27.47,27.47,5.47,,-35.14
21,1,94,71.17,-43.61,15.6,2,valid,2,48,-8,35.61,35.61,-43.61,-59.21,65.22
21,1,95,78.09,-57.84,10.71,2,valid,2,135,-48,9.84000000000003,9.84000000000003,-57.84,-68.55,44.07
21,1,96,26.84,27.31,89.77,2,valid,2,174,-135,17.69,17.69,27.31,-62.46,0.469999999999996
21,1,97,48.01,49.88,42.1,1,valid,1,62,-51,80.99,80.99,48.01,-1.87000000000001,
21,1,98,-15.49,24.32,10.09,1,valid,1,142,21,36.49,36.49,-15.49,-39.81,
21,1,99,-26.82,-89.27,72.17,2,valid,2,7,-142,-52.73,52.73,-89.27,18.56,-62.45
21,1,100,43.33,44.49,-53.59,1,valid,1,111,-24,-67.33,67.33,43.33,-1.16,
21,1,101,-83.79,88.91,-61.89,2,valid,2,115,-111,-19.91,19.91,88.91,-29.2,-7.3
21,1,102,-76.03,76.53,-62.59,2,invalid,1,84,-115,-38.97,38.97,-76.03,27.44,
21,1,103,55.42,-31.79,-32.44,1,valid,1,103,-84,40.58,40.58,55.42,87.21,
21,1,104,25.57,-27.42,75.62,2,valid,2,175,-103,-75.58,75.58,-27.42,76.96,-52.99
21,1,105,5.25,-28.6,-53.06,1,invalid,2,134,-175,33.6,33.6,-28.6,24.46,-33.85
21,1,106,-68.64,-11.32,-54.61,2,neutral,2,0,-134,57.32,57.32,-11.32,43.29,57.32
21,1,107,58.4,-57.92,-62.98,2,invalid,1,131,0,-58.4,58.4,58.4,-63.68,
21,1,108,8.85,-22.39,42.45,2,valid,2,75,-131,71.39,71.39,-22.39,-64.84,-31.24
21,1,109,-27.66,8.34,-70.29,3,neutral,2,6,-75,-83.34,83.34,8.34,78.63,36
21,1,110,7.72,47.5,67.88,1,neutral,2,1,-6,-53.5,53.5,47.5,-20.38,39.78
21,1,111,-67.48,-53.8,-67.39,1,valid,1,162,-1,66.48,66.48,-67.48,-13.68,
21,1,112,5.55,-21.77,-60.56,3,neutral,2,161,-48,-26.23,26.23,-21.77,38.79,-27.32
21,1,113,-48.47,-25.21,-22.68,3,neutral,3,36,-46,-23.32,23.32,-22.68,,2.53
21,1,114,-78.93,53.47,-15.35,2,neutral,3,52,-36,-20.65,20.65,-15.35,,-68.82
21,1,115,-53.99,19.45,-73.89,2,valid,2,133,-52,-71.45,71.45,19.45,-86.66,73.44
21,1,116,-13.4,-64.53,-32.93,1,valid,1,19,-133,60.4,60.4,-13.4,51.13,
21,1,117,34.48,-40.06,1.24,3,neutral,1,63,-17,-51.48,51.48,34.48,74.54,
21,1,118,-62.19,-70.45,51.73,1,valid,1,83,-63,-0.810000000000002,0.810000000000002,-62.19,8.26000000000001,
21,1,119,10.83,-4.77,-55.9,2,valid,2,41,-83,-78.23,78.23,-4.77,51.13,-15.6
21,1,120,-14.46,89.84,29.48,2,neutral,1,110,-41,-26.54,26.54,-14.46,75.7,
21,1,121,-62.66,-15.79,36.47,2,valid,2,36,-110,85.79,85.79,-15.79,-52.26,46.87
21,1,122,-50.28,25.07,5.87,3,invalid,1,142,-36,14.28,14.28,-50.28,-75.35,
21,1,123,-66.18,-25.3,-66.39,3,valid,3,7,-142,-75.61,75.61,-66.39,,-41.09
21,1,124,-16.34,61.25,6.81,1,valid,1,127,-7,9.34000000000003,9.34000000000003,-16.34,-77.59,
21,1,125,77.36,49.01,41.25,1,valid,1,65,-127,-24.36,24.36,77.36,28.35,
21,1,126,2.77,82.5,-36.05,3,valid,3,109,-6,30.05,30.05,-36.05,,61.45
21,1,127,18.03,-38.46,15.4,1,valid,1,1,36,17.97,17.97,18.03,56.49,
21,1,128,20.62,-72.09,85.15,1,neutral,2,117,-1,71.09,71.09,-72.09,22.76,87.29
21,1,129,-61.32,-32.43,-59.76,2,valid,2,146,-117,-84.57,84.57,-32.43,27.33,28.89
21,1,130,-31.68,46.47,2.55,3,invalid,1,115,-146,65.68,65.68,-31.68,-78.15,
21,1,131,-49.83,10.16,-54.51,3,valid,3,140,-115,-60.49,60.49,-54.51,,-64.67
21,1,132,-71.51,28.23,17.98,1,valid,1,106,-140,-68.49,68.49,-71.51,80.26,
21,1,133,49.16,-23.05,-56.31,1,valid,1,64,-106,24.84,24.84,49.16,72.21,
21,1,134,16,70.08,5.67,2,valid,2,123,-64,45.92,45.92,70.08,64.41,54.08
21,1,135,-31.24,14.06,-32.9,1,valid,1,22,-123,88.24,88.24,-31.24,-45.3,
21,1,136,25.98,12.14,-52.47,2,valid,2,38,-2,-14.14,14.14,12.14,64.61,-13.84
21,1,137,-54.02,34.39,-75.91,2,neutral,2,149,-38,-72.39,72.39,34.39,-69.7,88.41
21,1,138,-9.74,55.1,10.71,2,invalid,3,152,82,71.29,71.29,10.71,,-44.39
21,1,139,-61.24,-39.37,-54.03,1,valid,1,171,1,62.24,62.24,-61.24,-21.87,
21,1,140,77.83,-76.22,-67.87,3,valid,3,126,-171,76.87,76.87,-67.87,,8.35
21,1,141,66.27,28.67,45.59,2,valid,2,161,-126,25.33,25.33,28.67,-16.92,-37.6
21,1,142,-84.23,-84.57,-57.79,1,neutral,2,115,-161,-76.43,76.43,-84.57,-26.78,-0.339999999999992
21,1,143,34.44,79.85,56.95,3,neutral,3,75,-115,8.05000000000001,8.05000000000001,56.95,,-22.9
21,1,144,-79.15,-33.15,-79.54,1,valid,1,155,-75,4.14999999999998,4.14999999999998,-79.15,-46,
21,1,145,-84.67,47.53,-23.86,1,valid,1,67,-155,-70.33,70.33,-84.67,47.8,
21,1,146,-86.19,-79.97,39.11,3,valid,3,67,-67,73.89,73.89,39.11,,-60.92
21,1,147,41.37,-29.59,-20.92,1,valid,1,94,31,-10.37,10.37,41.37,70.96,
21,1,148,66.76,-74.88,34.22,1,neutral,3,110,-94,51.78,51.78,34.22,,-70.9
21,1,149,53.39,-61.8,36.73,1,valid,1,30,-110,16.61,16.61,53.39,-64.81,
21,1,150,18.43,-22.72,-8.18,2,valid,2,66,-30,-7.27999999999997,7.27999999999997,-22.72,-14.54,-41.15
22,0,1,-2.34,-57.55,-19.48,2,invalid,1,133,-52,-49.66,49.66,-2.34,55.21,
22,0,2,56.29,50.12,-71.68,1,valid,1,162,55,-1.28999999999996,1.28999999999996,56.29,6.17,
22,0,3,6.13,20.74,67.95,3,invalid,2,112,-36,-56.74,56.74,20.74,-47.21,14.61
22,0,4,-77.73,-78.47,43.45,3,neutral,1,29,-61,16.73,16.73,-77.73,0.739999999999992,
22,0,5,-10.44,-54.07,-58.1,1,valid,1,109,-17,-6.56,6.56,-10.44,43.63,
22,0,6,-84.03,-51.94,8.02,2,valid,2,6,-34,17.94,17.94,-51.94,-59.96,32.09
22,0,7,60.63,-15.76,-64.53,1,valid,1,120,61,0.370000000000005,0.370000000000005,60.63,76.39,
22,0,8,-24.37,25.1,-56.83,3,valid,3,80,47,-76.17,76.17,-56.83,,-81.93
22,0,9,66.18,-88.3,68.72,1,neutral,3,60,59,-9.72000000000003,9.72000000000003,68.72,,-22.98
22,0,10,8.08,33.81,-57.13,1,neutral,3,145,-47,10.13,10.13,-57.13,,89.06
22,0,11,12.41,-21.79,-52.57,2,neutral,3,122,25,77.57,77.57,-52.57,,-30.78
22,0,12,87.2,78.28,34.92,1,neutral,2,136,47,-31.28,31.28,78.28,43.36,-8.91999999999999
22,0,13,-28.09,-52.09,-47.47,2,valid,2,123,-54,-1.90999999999997,1.90999999999997,-52.09,-4.62000000000002,-24
22,0,14,-30.78,29.01,58.83,2,neutral,1,25,8,38.78,38.78,-30.78,-59.79,
22,0,15,81.09,24.01,-3.3,2,valid,2,44,13,-11.01,11.01,24.01,27.31,-57.08
22,1,1,-28.44,50.62,-13.92,2,valid,2,76,45,-5.62000000000001,5.62000000000001,50.62,64.54,79.06
22,1,2,15.29,1.39,46.36,1,valid,1,126,-7,-22.29,22.29,15.29,13.9,
22,1,3,-51.05,69.98,-83.97,1,neutral,2,152,64,-5.98000000000002,5.98000000000002,69.98,-26.05,-58.97
22,1,4,59.9,-73.53,-52.55,3,valid,3,69,-37,15.55,15.55,-52.55,,20.98
22,1,5,69.24,33.33,26.45,2,valid,2,99,27,-6.32999999999998,6.32999999999998,33.33,6.87999999999999,-35.91
22,1,6,82.73,28.13,-83.25,2,valid,2,176,52,23.87,23.87,28.13,-68.62,-54.6
22,1,7,-48.36,37.96,30.12,3,neutral,2,115,32,-5.96000000000004,5.96000000000004,37.96,7.84,86.32
22,1,8,-65.26,-21.76,-52.76,1,valid,1,143,-53,12.26,12.26,-65.26,-43.5,
22,1,9,42.88,-3.85,62.28,3,invalid,1,123,-32,-74.88,74.88,42.88,46.73,
22,1,10,46.3,71.27,69.49,2,invalid,3,2,51,-18.49,18.49,69.49,,-1.77999999999999
22,1,11,50.33,85.01,-54.47,3,invalid,1,115,62,11.67,11.67,50.33,-34.68,
22,1,12,78.67,36.93,58.1,1,valid,1,47,25,-53.67,53.67,78.67,41.74,
22,1,13,-62.95,-38.02,-12.75,1,neutral,3,70,-16,-3.25,3.25,-12.75,,25.27
