participant,vviq,block,trial_number,similarity_bin,target_color,distr_color,td_dist,left_color,right_color,target_noise,distr_noise,target_x,distr_x,cue_n,cue_pos,cued_color,resp_color,error,abs_err,noise,be_c,abs_be_c,bias_to_distr_raw,bias_to_distr_corr
S28,48,1,129,45,-124.32,-166.86,-42.54,235.68,193.14,low,low,-300,300,1,-300,235.68,228,-7.68000000000006,7.68000000000006,low - low,-5.25889221364646,5.25889221364646,7.68000000000006,5.25889221364646
S28,48,1,130,45,135.33,87.49,-47.84,87.49,135.33,high,high,300,-300,1,300,135.33,123,-12.33,12.33,high - high,-9.90889221364645,9.90889221364645,12.33,9.90889221364645
S28,48,1,131,135,115.09,-19.24,-134.33,115.09,-19.24,high,high,-300,300,1,-300,115.09,127,11.91,11.91,high - high,13.582327430439,13.582327430439,-11.91,-13.582327430439
S28,48,1,132,20,146.41,164.66,18.25,146.41,164.66,high,high,-300,300,1,-300,146.41,125,-21.41,21.41,high - high,-20.3856082307577,20.3856082307577,-21.41,-20.3856082307577
S28,48,1,133,45,-159.3,156.46,-44.24,156.46,200.7,low,low,300,-300,1,300,200.7,161,-39.7,39.7,low - low,-37.2788922136464,37.2788922136464,39.7,37.2788922136464
S28,48,1,134,45,174.52,127.25,-47.27,127.25,174.52,low,low,300,-300,1,300,174.52,171,-3.51999999999998,3.51999999999998,low - low,-1.09889221364639,1.09889221364639,3.51999999999998,1.09889221364639
S28,48,1,135,135,130.6,-1.99,-132.59,130.6,-1.99000000000001,low,high,-300,300,1,-300,130.6,122,-8.60000000000002,8.60000000000002,low - high,-6.92767256956102,6.92767256956102,8.60000000000002,6.92767256956102
S28,48,1,136,20,-70.01,-92.06,-22.05,267.94,289.99,low,low,300,-300,1,300,289.99,272,-17.99,17.99,low - low,-16.9656082307577,16.9656082307577,17.99,16.9656082307577
S28,48,1,137,135,24.81,161.04,136.23,161.04,24.81,low,low,300,-300,1,300,24.81,33,8.19000000000006,8.19000000000006,low - low,9.86232743043906,9.86232743043906,8.19000000000006,9.86232743043906
S28,48,1,138,45,-95.95,-140.83,-44.88,219.17,264.05,high,high,300,-300,1,300,264.05,-92,3.94999999999999,3.94999999999999,high - high,6.37110778635358,6.37110778635358,-3.94999999999999,-6.37110778635358
S28,48,1,139,135,-176.48,50.26,-133.26,183.52,50.26,low,high,-300,300,1,-300,183.52,174,-9.51999999999998,9.51999999999998,low - high,-7.84767256956099,7.84767256956099,9.51999999999998,7.84767256956099
S28,48,1,140,45,8.62,-36.19,-44.81,8.62,-36.19,high,high,-300,300,1,-300,8.62,0,-8.62000000000001,8.62000000000001,high - high,-6.1988922136464,6.1988922136464,8.62000000000001,6.1988922136464
S28,48,1,141,135,-155.15,71.47,-133.38,71.47,204.85,high,low,300,-300,1,300,204.85,230,25.15,25.15,high - low,26.822327430439,26.822327430439,-25.15,-26.822327430439
S28,48,1,142,45,-175.04,137.44,-47.52,184.96,137.44,high,low,-300,300,1,-300,184.96,217,32.04,32.04,high - low,34.4611077863536,34.4611077863536,-32.04,-34.4611077863536
S28,48,1,143,20,117.52,98.84,-18.68,117.52,98.84,high,high,-300,300,1,-300,117.52,123,5.48000000000002,5.48000000000002,high - high,6.5043917692423,6.5043917692423,-5.48000000000002,-6.5043917692423
S28,48,1,144,20,145.66,126.02,-19.64,126.02,145.66,high,high,300,-300,1,300,145.66,114,-31.66,31.66,high - high,-30.6356082307577,30.6356082307577,31.66,30.6356082307577
S28,48,2,1,20,-28.49,-46.2699999999999,-17.78,331.51,313.73,low,low,-300,300,1,-300,331.51,-18,10.49,10.49,low - low,11.5143917692423,11.5143917692423,-10.49,-11.5143917692423
S28,48,2,2,135,100.69,-124.91,134.4,235.09,100.69,low,low,300,-300,1,300,100.69,106,5.30999999999995,5.30999999999995,low - low,6.98232743043893,6.98232743043893,5.30999999999995,6.98232743043893
S28,48,2,3,45,136.43,90.17,-46.26,90.17,136.43,low,low,300,-300,1,300,136.43,129,-7.43000000000006,7.43000000000006,low - low,-5.00889221364645,5.00889221364645,7.43000000000006,5.00889221364645
S28,48,2,4,135,138.43,3.62,-134.81,138.43,3.62,low,low,-300,300,1,-300,138.43,143,4.56999999999994,4.56999999999994,low - low,6.24232743043893,6.24232743043893,-4.56999999999994,-6.24232743043893
S28,48,2,5,20,136.87,117.71,-19.16,117.71,136.87,low,low,300,-300,1,300,136.87,144,7.13,7.13,low - low,8.15439176924228,8.15439176924228,-7.13,-8.15439176924228
S28,48,2,6,135,30.98,-106.85,-137.83,-106.85,30.98,low,low,300,-300,1,300,30.98,41,10.02,10.02,low - low,11.692327430439,11.692327430439,-10.02,-11.692327430439
S28,48,2,7,135,42.69,179.19,136.5,179.19,42.69,low,high,300,-300,1,300,42.69,53,10.3099999999999,10.3099999999999,low - high,11.982327430439,11.982327430439,10.3099999999999,11.982327430439
S28,48,2,8,135,-51.22,175.14,-133.64,175.14,308.78,high,low,300,-300,1,300,308.78,-67,-15.78,15.78,high - low,-14.107672569561,14.107672569561,15.78,14.107672569561
S28,48,2,9,45,-94.55,-51.7,42.85,265.45,308.3,low,high,-300,300,1,-300,265.45,259,-6.45000000000005,6.45000000000005,low - high,-4.02889221364643,4.02889221364643,-6.45000000000005,-4.02889221364643
S28,48,2,10,20,33.11,51.42,18.31,33.11,51.42,high,high,-300,300,1,-300,33.11,27,-6.11000000000001,6.11000000000001,high - high,-5.08560823075772,5.08560823075772,-6.11000000000001,-5.08560823075772
S28,48,2,11,45,12.01,57.44,45.43,12.01,57.44,low,low,-300,300,1,-300,12.01,26,13.99,13.99,low - low,16.4111077863536,16.4111077863536,13.99,16.4111077863536
S28,48,2,12,45,102.48,60.08,-42.4,60.08,102.48,low,low,300,-300,1,300,102.48,84,-18.48,18.48,low - low,-16.0588922136464,16.0588922136464,18.48,16.0588922136464
S28,48,2,13,135,25.37,163.22,137.85,25.37,163.22,high,low,-300,300,1,-300,25.37,4,-21.37,21.37,high - low,-19.697672569561,19.697672569561,-21.37,-19.697672569561
S28,48,2,14,20,-38.3600000000001,-56.88,-18.52,321.64,303.12,high,high,-300,300,1,-300,321.64,309,-12.64,12.64,high - high,-11.6156082307577,11.6156082307577,12.64,11.6156082307577
S28,48,2,15,135,165.89,29.05,-136.84,165.89,29.05,high,high,-300,300,1,-300,165.89,178,12.11,12.11,high - high,13.782327430439,13.782327430439,-12.11,-13.782327430439
S28,48,2,16,45,26.39,-17.04,-43.43,26.39,-17.04,high,low,-300,300,1,-300,26.39,6,-20.39,20.39,high - low,-17.9688922136464,17.9688922136464,20.39,17.9688922136464
S28,48,2,17,135,77.52,-144.92,137.56,77.52,215.08,high,high,-300,300,1,-300,77.52,42,-35.52,35.52,high - high,-33.847672569561,33.847672569561,-35.52,-33.847672569561
S28,48,2,18,45,19.44,65.18,45.74,65.18,19.44,low,low,300,-300,1,300,19.44,23,3.55999999999995,3.55999999999995,low - low,5.98110778635356,5.98110778635356,3.55999999999995,5.98110778635356
S28,48,2,19,135,-0.439999999999973,132.34,132.78,492.34,359.56,low,low,300,-300,1,300,359.56,347,-12.5599999999999,12.5599999999999,low - low,-10.8876725695609,10.8876725695609,-12.5599999999999,-10.8876725695609
S28,48,2,20,45,-162.2,-116.51,45.69,197.8,243.49,high,high,-300,300,1,-300,197.8,192,-5.79999999999996,5.79999999999996,high - high,-3.37889221364635,3.37889221364635,-5.79999999999996,-3.37889221364635
S28,48,2,21,45,-149.42,167.85,-42.73,210.58,167.85,low,low,-300,300,1,-300,210.58,208,-2.58000000000004,2.58000000000004,low - low,-0.158892213646444,0.158892213646444,2.58000000000004,0.158892213646444
S28,48,2,22,20,-29.9800000000001,-10.74,19.24,349.26,330.02,low,low,300,-300,1,300,330.02,313,-17.02,17.02,low - low,-15.9956082307577,15.9956082307577,-17.02,-15.9956082307577
S28,48,2,23,45,-174.87,-129.54,45.33,230.46,185.13,high,high,300,-300,1,300,185.13,183,-2.13,2.13,high - high,0.291107786353605,0.291107786353605,-2.13,0.291107786353605
S28,48,2,24,45,57,102.01,45.01,57,102.01,low,high,-300,300,1,-300,57,62,5,5,low - high,7.42110778635359,7.42110778635359,5,7.42110778635359
S28,48,2,25,135,-72.52,59.84,132.36,287.48,419.84,low,low,-300,300,1,-300,287.48,280,-7.48000000000002,7.48000000000002,low - low,-5.80767256956101,5.80767256956101,-7.48000000000002,-5.80767256956101
S28,48,2,26,20,-170.51,-152.93,17.58,189.49,207.07,low,high,-300,300,1,-300,189.49,187,-2.49000000000001,2.49000000000001,low - high,-1.46560823075771,1.46560823075771,-2.49000000000001,-1.46560823075771
S28,48,2,27,20,-117.21,-134.74,-17.53,225.26,242.79,high,high,300,-300,1,300,242.79,262,19.21,19.21,high - high,20.2343917692423,20.2343917692423,-19.21,-20.2343917692423
S28,48,2,28,45,10.89,53.71,42.82,53.71,10.89,high,high,300,-300,1,300,10.89,337,-33.89,33.89,high - high,-31.4688922136464,31.4688922136464,-33.89,-31.4688922136464
S28,48,2,29,45,-170.01,142.43,-47.56,142.43,189.99,low,low,300,-300,1,300,189.99,184,-5.99000000000001,5.99000000000001,low - low,-3.56889221364641,3.56889221364641,5.99000000000001,3.56889221364641
S28,48,2,30,20,-135.93,-157.95,-22.02,202.05,224.07,low,low,300,-300,1,300,224.07,-119,16.93,16.93,low - low,17.9543917692423,17.9543917692423,-16.93,-17.9543917692423
S28,48,2,31,20,128.34,107.95,-20.39,128.34,107.95,low,high,-300,300,1,-300,128.34,102,-26.34,26.34,low - high,-25.3156082307577,25.3156082307577,26.34,25.3156082307577
S28,48,2,32,45,62.17,105.71,43.54,62.17,105.71,high,low,-300,300,1,-300,62.17,39,-23.1700000000001,23.1700000000001,high - low,-20.7488922136465,20.7488922136465,-23.1700000000001,-20.7488922136465
S28,48,2,33,45,161.2,-153.1,45.7,206.9,161.2,low,high,300,-300,1,300,161.2,163,1.79999999999995,1.79999999999995,low - high,4.22110778635356,4.22110778635356,1.79999999999995,4.22110778635356
S28,48,2,34,20,-30.6700000000001,-52.23,-21.56,329.33,307.77,high,low,-300,300,1,-300,329.33,338,8.67000000000007,8.67000000000007,high - low,9.69439176924236,9.69439176924236,-8.67000000000007,-9.69439176924236
S28,48,2,35,45,89.11,136.8,47.69,89.11,136.8,low,high,-300,300,1,-300,89.11,86,-3.11000000000001,3.11000000000001,low - high,-0.688892213646411,0.688892213646411,-3.11000000000001,-0.688892213646411
S28,48,2,36,20,-144.37,-164.35,-19.98,195.65,215.63,high,low,300,-300,1,300,215.63,246,30.37,30.37,high - low,31.3943917692423,31.3943917692423,-30.37,-31.3943917692423
S28,48,2,37,20,-122.9,-101.49,21.41,258.51,237.1,high,high,300,-300,1,300,237.1,256,18.9,18.9,high - high,19.9243917692423,19.9243917692423,18.9,19.9243917692423
S28,48,2,38,20,19.41,37.87,18.46,37.87,19.41,high,high,300,-300,1,300,19.41,345,-34.41,34.41,high - high,-33.3856082307577,33.3856082307577,-34.41,-33.3856082307577
S28,48,2,39,45,153.71,107.42,-46.29,107.42,153.71,high,high,300,-300,1,300,153.71,169,15.29,15.29,high - high,17.7111077863536,17.7111077863536,-15.29,-17.7111077863536
S28,48,2,40,45,18.64,-23.93,-42.57,18.64,-23.93,high,high,-300,300,1,-300,18.64,15,-3.63999999999999,3.63999999999999,high - high,-1.21889221364638,1.21889221364638,3.63999999999999,1.21889221364638
S28,48,2,41,135,-142.48,83.43,-134.09,83.43,217.52,low,high,300,-300,1,300,217.52,220,2.48000000000002,2.48000000000002,low - high,4.15232743043901,4.15232743043901,-2.48000000000002,-4.15232743043901
S28,48,2,42,45,50.55,2.97999999999999,-47.57,2.98,50.55,low,high,300,-300,1,300,50.55,46,-4.54999999999996,4.54999999999996,low - high,-2.12889221364635,2.12889221364635,4.54999999999996,2.12889221364635
S28,48,2,43,45,-92.37,-46.85,45.52,313.15,267.63,high,high,300,-300,1,300,267.63,272,4.37,4.37,high - high,6.79110778635361,6.79110778635361,4.37,6.79110778635361
S28,48,2,44,20,140.24,160.36,20.12,140.24,160.36,high,high,-300,300,1,-300,140.24,130,-10.24,10.24,high - high,-9.21560823075771,9.21560823075771,-10.24,-9.21560823075771
S28,48,2,45,135,137.13,-87.41,135.46,272.59,137.13,low,high,300,-300,1,300,137.13,124,-13.13,13.13,low - high,-11.457672569561,11.457672569561,-13.13,-11.457672569561
S28,48,2,46,20,119.19,140.46,21.27,140.46,119.19,high,high,300,-300,1,300,119.19,118,-1.19000000000005,1.19000000000005,high - high,-0.165608230757768,0.165608230757768,-1.19000000000005,-0.165608230757768
S28,48,2,47,135,25.8,163.7,137.9,163.7,25.8,high,high,300,-300,1,300,25.8,35,9.20000000000005,9.20000000000005,high - high,10.872327430439,10.872327430439,9.20000000000005,10.872327430439
S28,48,2,48,45,-13.5899999999999,28.9400000000001,42.5300000000001,346.41,388.94,low,high,-300,300,1,-300,346.41,322,-24.4100000000001,24.4100000000001,low - high,-21.9888922136465,21.9888922136465,-24.4100000000001,-21.9888922136465
S28,48,2,49,135,-19.69,-152.84,-133.15,340.31,207.16,high,high,-300,300,1,-300,340.31,-20,-0.310000000000002,0.310000000000002,high - high,1.362327430439,1.362327430439,0.310000000000002,-1.362327430439
S28,48,2,50,135,95.65,-38.09,-133.74,95.65,-38.09,low,high,-300,300,1,-300,95.65,94,-1.64999999999998,1.64999999999998,low - high,0.0223274304390081,0.0223274304390081,1.64999999999998,-0.0223274304390081
S28,48,2,51,45,-149.04,165.54,-45.42,210.96,165.54,high,low,-300,300,1,-300,210.96,224,13.04,13.04,high - low,15.4611077863536,15.4611077863536,-13.04,-15.4611077863536
S28,48,2,52,135,-139.85,87.95,-132.2,87.95,220.15,low,low,300,-300,1,300,220.15,201,-19.15,19.15,low - low,-17.477672569561,17.477672569561,19.15,17.477672569561
S28,48,2,53,20,-164,177.7,-18.3,196,177.7,low,low,-300,300,1,-300,196,178,-18,18,low - low,-16.9756082307577,16.9756082307577,18,16.9756082307577
S28,48,2,54,20,94.09,74.95,-19.14,94.09,74.95,low,high,-300,300,1,-300,94.09,96,1.90999999999997,1.90999999999997,low - high,2.93439176924224,2.93439176924224,-1.90999999999997,-2.93439176924224
S28,48,2,55,20,33.79,15.1,-18.69,33.79,15.1,low,low,-300,300,1,-300,33.79,49,15.21,15.21,low - low,16.2343917692423,16.2343917692423,-15.21,-16.2343917692423
S28,48,2,56,20,-82.48,-64.37,18.11,295.63,277.52,low,high,300,-300,1,300,277.52,301,23.48,23.48,low - high,24.5043917692423,24.5043917692423,23.48,24.5043917692423
S28,48,2,57,20,130.98,111.39,-19.59,111.39,130.98,high,low,300,-300,1,300,130.98,153,22.02,22.02,high - low,23.0443917692423,23.0443917692423,-22.02,-23.0443917692423
S28,48,2,58,20,-50.57,-31.78,18.7900000000001,328.22,309.43,high,low,300,-300,1,300,309.43,-47,3.56999999999999,3.56999999999999,high - low,4.59439176924229,4.59439176924229,3.56999999999999,4.59439176924229
S28,48,2,59,45,-139.09,174.19,-46.72,174.19,220.91,low,high,300,-300,1,300,220.91,213,-7.90999999999997,7.90999999999997,low - high,-5.48889221364637,5.48889221364637,7.90999999999997,5.48889221364637
S28,48,2,60,135,171.84,36.58,-135.26,36.58,171.84,high,low,300,-300,1,300,171.84,170,-1.84000000000003,1.84000000000003,high - low,-0.167672569561031,0.167672569561031,1.84000000000003,0.167672569561031
S28,48,2,61,45,-47.94,-3.94999999999991,43.9900000000001,356.05,312.06,high,low,300,-300,1,300,312.06,275,-37.06,37.06,high - low,-34.6388922136464,34.6388922136464,-37.06,-34.6388922136464
S28,48,2,62,45,100.77,143,42.23,100.77,143,high,high,-300,300,1,-300,100.77,75,-25.77,25.77,high - high,-23.3488922136464,23.3488922136464,-25.77,-23.3488922136464
S28,48,2,63,45,-66.5,-113.89,-47.39,246.11,293.5,low,low,300,-300,1,300,293.5,-19,47.5,47.5,low - low,49.9211077863536,49.9211077863536,-47.5,-49.9211077863536
S28,48,2,64,135,160.38,26.12,-134.26,26.12,160.38,low,low,300,-300,1,300,160.38,149,-11.38,11.38,low - low,-9.707672569561,9.707672569561,11.38,9.707672569561
S28,48,2,65,135,55.57,-82.39,-137.96,55.57,-82.39,low,high,-300,300,1,-300,55.57,47,-8.56999999999994,8.56999999999994,low - high,-6.89767256956094,6.89767256956094,8.56999999999994,6.89767256956094
S28,48,2,66,20,5.97000000000001,26.98,21.01,26.98,5.97,high,low,300,-300,1,300,5.97,7,1.02999999999997,1.02999999999997,high - low,2.05439176924227,2.05439176924227,1.02999999999997,2.05439176924227
S28,48,2,67,135,7.70000000000001,145.67,137.97,7.7,145.67,high,high,-300,300,1,-300,7.7,14,6.29999999999996,6.29999999999996,high - high,7.97232743043895,7.97232743043895,6.29999999999996,7.97232743043895
S28,48,2,68,20,74.41,52.4,-22.01,52.4,74.41,low,high,300,-300,1,300,74.41,40,-34.41,34.41,low - high,-33.3856082307577,33.3856082307577,34.41,33.3856082307577
S28,48,2,69,45,111.27,67.91,-43.36,111.27,67.91,low,low,-300,300,1,-300,111.27,138,26.73,26.73,low - low,29.1511077863536,29.1511077863536,-26.73,-29.1511077863536
S28,48,2,70,20,-112.67,-91.54,21.1300000000001,247.33,268.46,low,high,-300,300,1,-300,247.33,251,3.66999999999996,3.66999999999996,low - high,4.69439176924224,4.69439176924224,3.66999999999996,4.69439176924224
S28,48,2,71,20,41.86,19.91,-21.95,41.86,19.91,high,low,-300,300,1,-300,41.86,74,32.14,32.14,high - low,33.1643917692423,33.1643917692423,-32.14,-33.1643917692423
S28,48,2,72,20,-124.09,-101.77,22.32,258.23,235.91,low,high,300,-300,1,300,235.91,258,22.09,22.09,low - high,23.1143917692423,23.1143917692423,22.09,23.1143917692423
S28,48,2,73,135,132.33,-90.63,137.04,132.33,269.37,low,high,-300,300,1,-300,132.33,134,1.66999999999996,1.66999999999996,low - high,3.34232743043895,3.34232743043895,1.66999999999996,3.34232743043895
S28,48,2,74,135,-98.23,128.73,-133.04,128.73,261.77,low,low,300,-300,1,300,261.77,-50,48.23,48.23,low - low,49.902327430439,49.902327430439,-48.23,-49.902327430439
S28,48,2,75,135,-169.18,55.56,-135.26,190.82,55.56,high,low,-300,300,1,-300,190.82,171,-19.8199999999999,19.8199999999999,high - low,-18.147672569561,18.147672569561,19.8199999999999,18.147672569561
S28,48,2,76,20,126.92,144.77,17.85,126.92,144.77,low,low,-300,300,1,-300,126.92,131,4.07999999999993,4.07999999999993,low - low,5.10439176924221,5.10439176924221,4.07999999999993,5.10439176924221
S28,48,2,77,20,-119.83,-100.41,19.42,240.17,259.59,high,high,-300,300,1,-300,240.17,201,-39.17,39.17,high - high,-38.1456082307577,38.1456082307577,-39.17,-38.1456082307577
S28,48,2,78,135,-19.1399999999999,113.96,133.1,473.96,340.86,high,high,300,-300,1,300,340.86,328,-12.86,12.86,high - high,-11.187672569561,11.187672569561,-12.86,-11.187672569561
S28,48,2,79,20,-69.6600000000001,-89.1,-19.44,270.9,290.34,high,low,300,-300,1,300,290.34,308,17.6600000000001,17.6600000000001,high - low,18.6843917692424,18.6843917692424,-17.6600000000001,-18.6843917692424
S28,48,2,80,45,-28.75,18.0099999999999,46.76,331.25,378.01,high,low,-300,300,1,-300,331.25,293,-38.25,38.25,high - low,-35.8288922136464,35.8288922136464,-38.25,-35.8288922136464
S28,48,2,81,20,69.57,87.69,18.12,69.57,87.69,low,low,-300,300,1,-300,69.57,58,-11.5699999999999,11.5699999999999,low - low,-10.5456082307577,10.5456082307577,-11.5699999999999,-10.5456082307577
S28,48,2,82,45,-100.27,-53.42,46.85,259.73,306.58,low,low,-300,300,1,-300,259.73,261,1.26999999999998,1.26999999999998,low - low,3.6911077863536,3.6911077863536,1.26999999999998,3.6911077863536
S28,48,2,83,135,105.41,-120.58,134.01,105.41,239.42,high,low,-300,300,1,-300,105.41,108,2.59000000000003,2.59000000000003,high - low,4.26232743043903,4.26232743043903,2.59000000000003,4.26232743043903
S28,48,2,84,135,-114.29,110.55,-135.16,245.71,110.55,low,high,-300,300,1,-300,245.71,255,9.28999999999996,9.28999999999996,low - high,10.962327430439,10.962327430439,-9.28999999999996,-10.962327430439
S28,48,2,85,135,168.29,-58.65,133.06,168.29,301.35,high,low,-300,300,1,-300,168.29,108,-60.29,60.29,high - low,-58.617672569561,58.617672569561,-60.29,-58.617672569561
S28,48,2,86,45,133.71,89.5,-44.21,133.71,89.5,low,low,-300,300,1,-300,133.71,140,6.28999999999996,6.28999999999996,low - low,8.71110778635356,8.71110778635356,-6.28999999999996,-8.71110778635356
S28,48,2,87,20,123.67,104.3,-19.37,123.67,104.3,high,low,-300,300,1,-300,123.67,122,-1.67000000000007,1.67000000000007,high - low,-0.645608230757789,0.645608230757789,1.67000000000007,0.645608230757789
S28,48,2,88,20,-158.25,179.98,-21.77,201.75,179.98,high,high,-300,300,1,-300,201.75,249,47.25,47.25,high - high,48.2743917692423,48.2743917692423,-47.25,-48.2743917692423
S28,48,2,89,20,141.58,123.6,-17.98,123.6,141.58,low,high,300,-300,1,300,141.58,144,2.41999999999996,2.41999999999996,low - high,3.44439176924224,3.44439176924224,-2.41999999999996,-3.44439176924224
S28,48,2,90,45,116.12,69.13,-46.99,69.13,116.12,high,high,300,-300,1,300,116.12,161,44.88,44.88,high - high,47.3011077863536,47.3011077863536,-44.88,-47.3011077863536
S28,48,2,91,20,76.53,57.19,-19.34,57.19,76.53,high,low,300,-300,1,300,76.53,93,16.47,16.47,high - low,17.4943917692423,17.4943917692423,-16.47,-17.4943917692423
