participant,trial_counter,condition,target_to_competitor,decoy_reduction,decoy_on,chosen_item,correct,rt
12,144,numeric,0.1,0.05,competitor,target,1,6.973
12,145,numeric,0.1,0.05,competitor,target,1,5.469
12,146,perceptual,0.03,0.05,competitor,target,1,2.866
12,147,numeric,0.1,0.2,target,target,1,5.746
12,148,perceptual,0.1,0.05,target,decoy,0,2.871
12,149,perceptual,0.03,0.2,competitor,decoy,0,5.2
12,150,perceptual,0.03,0.05,target,decoy,0,4.585
12,151,perceptual,0.03,0.2,target,competitor,0,3.207
12,152,numeric,0.1,0.2,competitor,competitor,0,7.695
12,153,numeric,0.03,0.05,competitor,competitor,0,19.371
12,154,numeric,0.1,0.05,target,target,1,9.808
12,155,perceptual,0.03,0.05,target,competitor,0,0.478
12,156,numeric,0.1,0.2,competitor,target,1,10.843
12,157,perceptual,0.03,0.05,target,target,1,3.005
12,158,numeric,0.03,0.05,competitor,target,1,9.135
12,159,numeric,0.1,0.05,target,target,1,12.626
12,160,numeric,0.03,0.2,competitor,target,1,8.642
12,161,numeric,0.03,0.2,competitor,competitor,0,7.053
12,162,perceptual,0.1,0.05,target,target,1,4.407
12,163,perceptual,0.1,0.05,target,competitor,0,6.858
12,164,numeric,0.03,0.2,competitor,competitor,0,8.287
12,165,perceptual,0.03,0.05,competitor,competitor,0,4.208
12,166,perceptual,0.03,0.2,competitor,target,1,5.636
12,167,perceptual,0.03,0.05,target,competitor,0,4.801
12,168,numeric,0.03,0.05,competitor,competitor,0,10.905
12,169,numeric,0.1,0.05,competitor,target,1,11.098
12,170,perceptual,0.1,0.2,competitor,target,1,3.434
12,171,perceptual,0.1,0.05,target,target,1,4.076
12,172,perceptual,0.1,0.2,target,decoy,0,4.764
12,173,numeric,0.03,0.05,competitor,competitor,0,6.946
12,174,numeric,0.03,0.05,target,competitor,0,7.744
12,175,numeric,0.1,0.05,target,competitor,0,11.119
12,176,perceptual,0.1,0.05,target,competitor,0,2.688
12,177,perceptual,0.03,0.05,target,competitor,0,2.904
12,178,numeric,0.1,0.05,competitor,target,1,4.737
12,179,numeric,0.1,0.05,competitor,competitor,0,8.899
12,180,numeric,0.03,0.2,target,target,1,6.483
12,181,perceptual,0.1,0.2,target,decoy,0,4.406
12,182,perceptual,0.1,0.2,competitor,target,1,3.69
12,183,perceptual,0.1,0.05,competitor,competitor,0,8.417
12,184,numeric,0.03,0.05,target,target,1,8.434
12,185,numeric,0.1,0.05,competitor,competitor,0,10.105
12,186,perceptual,0.1,0.05,target,target,1,7.197
12,187,numeric,0.1,0.2,target,competitor,0,13.999
12,188,numeric,0.03,0.2,target,target,1,8.345
12,189,numeric,0.03,0.05,target,target,1,10.336
12,190,numeric,0.1,0.2,competitor,competitor,0,9.489
12,191,numeric,0.1,0.05,target,target,1,10.112
12,192,perceptual,0.03,0.05,target,decoy,0,5.17
13,1,perceptual,0.1,0.2,competitor,decoy,0,7.954
13,2,perceptual,0.1,0.2,target,competitor,0,4.994
13,3,numeric,0.03,0.05,target,competitor,0,7.401
13,4,numeric,0.1,0.05,target,target,1,9.566
13,5,perceptual,0.1,0.2,competitor,target,1,4.765
13,6,numeric,0.1,0.2,target,target,1,7.363
13,7,numeric,0.1,0.05,competitor,competitor,0,7.274
13,8,numeric,0.03,0.2,target,target,1,6.648
13,9,numeric,0.1,0.05,target,target,1,5.229
13,10,perceptual,0.1,0.05,target,target,1,6.505
13,11,numeric,0.03,0.05,target,target,1,6.367
13,12,perceptual,0.03,0.05,target,target,1,5.582
13,13,numeric,0.03,0.05,target,competitor,0,3.923
13,14,perceptual,0.03,0.2,target,competitor,0,3.809
13,15,perceptual,0.03,0.05,target,competitor,0,4.146
13,16,perceptual,0.03,0.2,target,target,1,5.724
13,17,perceptual,0.1,0.05,target,decoy,0,4.367
13,18,numeric,0.1,0.05,competitor,target,1,7.537
13,19,perceptual,0.1,0.05,competitor,competitor,0,4.373
13,20,numeric,0.03,0.2,competitor,competitor,0,5.101
13,21,numeric,0.1,0.05,competitor,target,1,7.312
13,22,numeric,0.1,0.05,competitor,target,1,6.941
13,23,numeric,0.1,0.05,target,target,1,6.501
13,24,numeric,0.1,0.05,target,target,1,5.264
13,25,perceptual,0.1,0.05,competitor,target,1,4.175
13,26,perceptual,0.03,0.05,competitor,target,1,4.168
13,27,perceptual,0.1,0.2,target,target,1,9.849
13,28,perceptual,0.1,0.2,competitor,target,1,3.696
13,29,numeric,0.03,0.05,target,target,1,5.205
13,30,numeric,0.03,0.2,competitor,target,1,3.305
13,31,perceptual,0.03,0.2,competitor,target,1,3.64
13,32,perceptual,0.03,0.2,competitor,target,1,3.135
13,33,perceptual,0.1,0.2,competitor,target,1,2.916
13,34,numeric,0.03,0.05,target,target,1,7.2
13,35,numeric,0.1,0.2,target,competitor,0,5.674
13,36,perceptual,0.1,0.2,target,decoy,0,9.709
13,37,numeric,0.1,0.2,competitor,target,1,5.207
13,38,numeric,0.03,0.05,competitor,target,1,6.213
13,39,numeric,0.03,0.2,competitor,target,1,4.277
13,40,perceptual,0.03,0.05,competitor,competitor,0,4.251
13,41,numeric,0.03,0.05,competitor,target,1,2.863
13,42,perceptual,0.1,0.2,target,target,1,4.767
13,43,numeric,0.03,0.05,competitor,target,1,5.339
13,44,perceptual,0.03,0.2,target,target,1,7.061
13,45,perceptual,0.03,0.05,competitor,competitor,0,3.962
13,46,numeric,0.1,0.2,competitor,competitor,0,12.797
13,47,perceptual,0.1,0.2,target,target,1,3.911
13,48,numeric,0.1,0.2,target,target,1,4.523
13,49,numeric,0.03,0.2,target,competitor,0,5.275
13,50,numeric,0.1,0.2,target,competitor,0,4.853
13,51,numeric,0.03,0.2,competitor,target,1,3.654
13,52,perceptual,0.03,0.2,competitor,target,1,3.176
13,53,perceptual,0.1,0.05,target,decoy,0,6.113
13,54,numeric,0.1,0.2,target,target,1,8.643
13,55,numeric,0.03,0.05,competitor,target,1,3.993
13,56,numeric,0.03,0.05,target,target,1,9.59
13,57,perceptual,0.03,0.2,target,target,1,6.794
13,58,perceptual,0.1,0.2,target,target,1,3.059
13,59,numeric,0.03,0.05,competitor,target,1,4.3
13,60,numeric,0.03,0.05,target,competitor,0,4.58
13,61,numeric,0.03,0.2,competitor,target,1,4.641
13,62,numeric,0.1,0.2,competitor,competitor,0,4.368
13,63,perceptual,0.1,0.05,competitor,competitor,0,4.168
13,64,perceptual,0.03,0.2,competitor,target,1,3.093
13,65,perceptual,0.03,0.05,target,decoy,0,3.461
13,66,numeric,0.1,0.2,competitor,target,1,5.671
13,67,perceptual,0.03,0.05,target,competitor,0,3.027
13,68,numeric,0.03,0.2,competitor,competitor,0,2.376
13,69,numeric,0.1,0.05,target,target,1,7.97
13,70,perceptual,0.03,0.2,target,target,1,3.792
13,71,perceptual,0.03,0.05,competitor,target,1,3.652
13,72,numeric,0.1,0.05,competitor,target,1,3.817
13,73,numeric,0.03,0.05,target,target,1,4.329
13,74,numeric,0.1,0.05,competitor,target,1,4.775
13,75,numeric,0.03,0.2,competitor,target,1,3.416
13,76,numeric,0.1,0.05,competitor,target,1,2.861
13,77,numeric,0.03,0.05,target,target,1,4.365
13,78,numeric,0.03,0.05,competitor,target,1,3.652
13,79,numeric,0.03,0.2,target,competitor,0,4.422
13,80,perceptual,0.03,0.05,competitor,target,1,4.821
13,81,numeric,0.03,0.05,competitor,target,1,4.386
13,82,perceptual,0.03,0.2,competitor,target,1,3.611
13,83,numeric,0.03,0.2,target,target,1,5.501
13,84,numeric,0.03,0.05,competitor,competitor,0,3.938
13,85,numeric,0.03,0.2,target,competitor,0,3.618
13,86,perceptual,0.1,0.05,target,decoy,0,4.712
13,87,numeric,0.1,0.05,target,target,1,3.865
13,88,perceptual,0.1,0.05,target,target,1,4.246
13,89,numeric,0.1,0.2,target,competitor,0,3.388
13,90,perceptual,0.03,0.2,competitor,competitor,0,6.517
13,91,perceptual,0.03,0.05,target,target,1,7.3
13,92,numeric,0.03,0.05,competitor,target,1,6.049
13,93,perceptual,0.1,0.05,target,target,1,4.523
13,94,numeric,0.03,0.2,competitor,competitor,0,4.963
13,95,perceptual,0.1,0.05,competitor,target,1,4.015
13,96,numeric,0.1,0.2,competitor,target,1,4.497
13,97,perceptual,0.03,0.05,target,competitor,0,3.994
13,98,perceptual,0.03,0.2,target,target,1,2.725
13,99,perceptual,0.03,0.2,target,competitor,0,4.251
13,100,perceptual,0.1,0.2,competitor,target,1,4.66
13,101,numeric,0.03,0.2,target,target,1,5.288
13,102,numeric,0.03,0.2,competitor,target,1,5.144
13,103,perceptual,0.1,0.2,target,competitor,0,2.642
13,104,numeric,0.1,0.2,competitor,target,1,10.498
13,105,perceptual,0.03,0.2,competitor,competitor,0,3.714
13,106,perceptual,0.1,0.05,competitor,target,1,4.231
13,107,perceptual,0.03,0.2,target,competitor,0,7.896
13,108,perceptual,0.1,0.05,competitor,target,1,7.297
13,109,numeric,0.1,0.05,competitor,target,1,4.995
13,110,perceptual,0.03,0.05,target,decoy,0,4.241
13,111,perceptual,0.1,0.2,competitor,target,1,3.742
13,112,perceptual,0.03,0.05,target,competitor,0,4.854
13,113,numeric,0.03,0.2,target,target,1,5.026
13,114,perceptual,0.1,0.2,target,target,1,2.889
13,115,perceptual,0.03,0.05,target,decoy,0,4.885
13,116,perceptual,0.03,0.05,competitor,target,1,2.93
13,117,perceptual,0.03,0.05,competitor,target,1,3.116
13,118,numeric,0.1,0.2,target,target,1,5.059
13,119,perceptual,0.1,0.05,competitor,target,1,3.547
13,120,perceptual,0.1,0.2,competitor,target,1,3.396
13,121,perceptual,0.03,0.2,target,target,1,5.044
13,122,numeric,0.1,0.05,competitor,competitor,0,6.01
13,123,perceptual,0.03,0.2,target,target,1,5.971
13,124,perceptual,0.1,0.2,competitor,competitor,0,4.901
13,125,perceptual,0.1,0.05,target,target,1,3.201
13,126,numeric,0.03,0.2,competitor,target,1,7.458
13,127,numeric,0.1,0.05,target,target,1,7.244
13,128,numeric,0.1,0.2,target,target,1,5.572
13,129,perceptual,0.03,0.05,competitor,target,1,10.642
13,130,numeric,0.1,0.05,target,target,1,7.427
13,131,numeric,0.03,0.05,target,target,1,6.777
13,132,numeric,0.03,0.2,target,target,1,5.047
13,133,numeric,0.03,0.05,competitor,competitor,0,5.333
13,134,numeric,0.1,0.2,competitor,target,1,3.623
13,135,perceptual,0.03,0.2,competitor,competitor,0,6.105
13,136,numeric,0.1,0.2,competitor,target,1,6.747
13,137,numeric,0.03,0.2,competitor,target,1,8.831
13,138,numeric,0.1,0.2,target,target,1,12.779
13,139,numeric,0.03,0.05,competitor,competitor,0,7.358
13,140,perceptual,0.1,0.2,target,target,1,2.637
13,141,numeric,0.1,0.05,competitor,target,1,3.899
13,142,perceptual,0.03,0.05,competitor,target,1,3.16
13,143,numeric,0.1,0.2,competitor,competitor,0,5.16
13,144,numeric,0.1,0.2,competitor,target,1,3.669
13,145,numeric,0.1,0.2,target,competitor,0,6.443
13,146,perceptual,0.1,0.05,competitor,target,1,3.351
13,147,numeric,0.1,0.05,target,competitor,0,3.629
13,148,numeric,0.03,0.2,target,target,1,3.305
13,149,perceptual,0.1,0.05,target,decoy,0,6.72
13,150,perceptual,0.03,0.05,target,competitor,0,2.751
13,151,numeric,0.1,0.2,competitor,target,1,3.653
13,152,perceptual,0.1,0.2,competitor,target,1,2.884
13,153,perceptual,0.1,0.05,target,competitor,0,4.524
13,154,perceptual,0.1,0.05,target,target,1,7.761
13,155,numeric,0.03,0.2,competitor,target,1,3.129
13,156,numeric,0.03,0.2,target,competitor,0,4.005
13,157,perceptual,0.03,0.05,target,competitor,0,5.52
13,158,numeric,0.1,0.2,competitor,target,1,4.007
13,159,perceptual,0.1,0.05,competitor,target,1,2.8
13,160,perceptual,0.1,0.2,target,target,1,3.321
13,161,perceptual,0.1,0.2,target,target,1,4.146
13,162,numeric,0.1,0.05,competitor,target,1,2.827
13,163,perceptual,0.1,0.2,target,competitor,0,3.075
13,164,numeric,0.03,0.2,target,competitor,0,3.635
13,165,perceptual,0.03,0.2,competitor,competitor,0,5.347
13,166,numeric,0.1,0.2,target,target,1,3.329
13,167,numeric,0.03,0.2,target,competitor,0,2.722
13,168,perceptual,0.1,0.2,competitor,decoy,0,1.912
13,169,perceptual,0.03,0.05,competitor,target,1,2.759
13,170,perceptual,0.03,0.05,competitor,decoy,0,2.933
13,171,perceptual,0.03,0.2,target,target,1,3.118
13,172,numeric,0.1,0.05,competitor,decoy,0,4.178
13,173,numeric,0.03,0.05,target,decoy,0,3.745
13,174,perceptual,0.1,0.05,competitor,target,1,2.537
13,175,perceptual,0.1,0.05,target,decoy,0,2.468
13,176,perceptual,0.1,0.2,competitor,target,1,2.71
13,177,numeric,0.03,0.05,target,target,1,4.075
13,178,perceptual,0.03,0.05,target,target,1,3.201
13,179,numeric,0.1,0.05,target,target,1,2.997
13,180,perceptual,0.03,0.2,competitor,target,1,3.312
13,181,perceptual,0.1,0.05,competitor,target,1,2.411
13,182,numeric,0.1,0.2,target,target,1,3.379
13,183,numeric,0.03,0.05,competitor,competitor,0,5.346
13,184,numeric,0.1,0.05,target,competitor,0,3.165
13,185,numeric,0.1,0.05,target,competitor,0,3.077
13,186,perceptual,0.03,0.2,competitor,competitor,0,5.681
13,187,perceptual,0.03,0.2,target,competitor,0,4.992
13,188,perceptual,0.1,0.2,competitor,target,1,4.332
13,189,perceptual,0.03,0.05,competitor,decoy,0,3.071
13,190,perceptual,0.03,0.2,competitor,target,1,2.208
13,191,perceptual,0.1,0.05,target,target,1,3.561
13,192,perceptual,0.1,0.05,competitor,competitor,0,5.292
14,1,numeric,0.1,0.05,competitor,target,1,6.772
14,2,perceptual,0.03,0.2,competitor,target,1,5.324
14,3,numeric,0.03,0.05,target,target,1,8.249
14,4,numeric,0.03,0.05,target,competitor,0,9.264
14,5,numeric,0.03,0.05,competitor,competitor,0,9.867
14,6,perceptual,0.03,0.2,competitor,competitor,0,5.314
14,7,perceptual,0.03,0.05,target,decoy,0,5.234
14,8,perceptual,0.03,0.2,competitor,target,1,4.923
14,9,numeric,0.03,0.05,target,target,1,8.568
14,10,perceptual,0.1,0.05,competitor,target,1,4.749
14,11,numeric,0.03,0.05,target,target,1,8.012
14,12,numeric,0.1,0.2,target,target,1,10.795
14,13,perceptual,0.03,0.05,competitor,target,1,2.866
14,14,perceptual,0.1,0.2,competitor,competitor,0,4.186
14,15,perceptual,0.1,0.05,competitor,target,1,3.745
14,16,perceptual,0.1,0.05,target,competitor,0,2.474
14,17,numeric,0.03,0.2,competitor,competitor,0,7.788
14,18,numeric,0.1,0.2,target,target,1,5.429
14,19,numeric,0.03,0.05,target,target,1,6.33
14,20,perceptual,0.1,0.05,competitor,target,1,5.864
14,21,numeric,0.1,0.05,target,competitor,0,9.912
14,22,numeric,0.03,0.2,target,target,1,7.551
14,23,numeric,0.1,0.05,competitor,target,1,8.113
14,24,numeric,0.1,0.05,target,decoy,0,3.442
14,25,perceptual,0.1,0.2,competitor,target,1,2.16
14,26,numeric,0.03,0.05,competitor,target,1,4.546
14,27,perceptual,0.03,0.2,target,target,1,3.147
14,28,perceptual,0.03,0.05,competitor,target,1,6.003
14,29,numeric,0.03,0.2,competitor,target,1,7.74
14,30,numeric,0.03,0.2,target,target,1,7.052
14,31,numeric,0.1,0.2,competitor,target,1,8.604
14,32,numeric,0.1,0.05,competitor,target,1,4.123
14,33,perceptual,0.03,0.05,competitor,target,1,3.649
14,34,perceptual,0.03,0.2,target,competitor,0,3.446
14,35,numeric,0.03,0.2,competitor,target,1,5.898
14,36,perceptual,0.1,0.05,target,target,1,5.532
14,37,numeric,0.1,0.05,target,target,1,7.674
14,38,perceptual,0.1,0.2,competitor,target,1,4.761
14,39,numeric,0.1,0.05,competitor,target,1,8.451
14,40,numeric,0.1,0.2,competitor,competitor,0,6.867
14,41,numeric,0.03,0.2,competitor,competitor,0,5.274
14,42,numeric,0.1,0.05,target,competitor,0,4.833
14,43,numeric,0.1,0.2,competitor,competitor,0,3.928
14,44,numeric,0.03,0.2,competitor,competitor,0,4.577
14,45,numeric,0.1,0.2,target,target,1,7.92
14,46,perceptual,0.1,0.05,competitor,competitor,0,5.283
14,47,numeric,0.1,0.2,target,target,1,5.452
14,48,perceptual,0.1,0.2,competitor,target,1,4.731
14,49,perceptual,0.1,0.05,competitor,target,1,4.829
14,50,perceptual,0.1,0.05,target,target,1,4.6
14,51,perceptual,0.1,0.2,target,competitor,0,3.737
14,52,perceptual,0.03,0.2,competitor,competitor,0,4.915
14,53,perceptual,0.1,0.05,competitor,decoy,0,5.85
14,54,numeric,0.03,0.2,target,target,1,6.719
14,55,perceptual,0.1,0.05,target,target,1,6.636
14,56,perceptual,0.1,0.05,target,decoy,0,2.996
14,57,numeric,0.1,0.2,competitor,target,1,5.502
14,58,perceptual,0.03,0.05,target,decoy,0,5.652
14,59,perceptual,0.03,0.2,competitor,competitor,0,3.849
14,60,perceptual,0.03,0.2,target,competitor,0,4.489
14,61,perceptual,0.03,0.2,target,target,1,2.908
14,62,numeric,0.03,0.05,competitor,target,1,8.85
14,63,numeric,0.03,0.2,target,target,1,11.656
14,64,perceptual,0.03,0.2,target,competitor,0,4.289
14,65,numeric,0.1,0.2,competitor,competitor,0,7.064
14,66,perceptual,0.03,0.05,target,target,1,6.76
14,67,perceptual,0.1,0.2,target,target,1,2.942
14,68,numeric,0.1,0.05,target,target,1,6.678
14,69,numeric,0.03,0.2,competitor,competitor,0,10.003
14,70,perceptual,0.03,0.05,target,competitor,0,5.532
14,71,perceptual,0.03,0.2,competitor,decoy,0,6.824
14,72,numeric,0.1,0.05,target,decoy,0,11.049
14,73,numeric,0.1,0.05,competitor,target,1,9.03
14,74,numeric,0.1,0.2,target,target,1,4.587
14,75,perceptual,0.1,0.2,competitor,target,1,6.502
14,76,numeric,0.1,0.05,target,target,1,6.808
14,77,numeric,0.03,0.05,competitor,decoy,0,10.022
14,78,numeric,0.1,0.2,competitor,competitor,0,6.146
14,79,numeric,0.03,0.2,target,target,1,9.645
14,80,perceptual,0.1,0.05,competitor,competitor,0,6.449
14,81,perceptual,0.1,0.05,target,target,1,5.351
14,82,numeric,0.03,0.05,competitor,target,1,7.945
14,83,perceptual,0.1,0.05,competitor,competitor,0,4.003
14,84,perceptual,0.03,0.2,target,target,1,3.055
14,85,perceptual,0.1,0.05,target,decoy,0,5.217
14,86,numeric,0.03,0.05,target,target,1,5.302
14,87,numeric,0.03,0.05,competitor,target,1,6.758
14,88,perceptual,0.1,0.2,target,target,1,7.436
14,89,perceptual,0.03,0.2,target,competitor,0,5.398
14,90,perceptual,0.1,0.2,competitor,target,1,5.924
14,91,perceptual,0.03,0.2,competitor,target,1,3.377
14,92,perceptual,0.03,0.2,target,competitor,0,5.975
14,93,perceptual,0.03,0.05,competitor,target,1,6.294
14,94,perceptual,0.1,0.2,target,target,1,6.99
14,95,numeric,0.1,0.05,target,target,1,9.661
14,96,numeric,0.03,0.05,competitor,competitor,0,10.462
14,97,perceptual,0.03,0.2,competitor,target,1,5.698
14,98,perceptual,0.03,0.2,target,target,1,4.538
14,99,numeric,0.1,0.2,target,competitor,0,4.97
14,100,numeric,0.1,0.05,target,target,1,8.657
14,101,numeric,0.03,0.05,target,target,1,9.629
14,102,numeric,0.1,0.2,target,target,1,10.11
14,103,perceptual,0.03,0.2,competitor,target,1,5.387
14,104,perceptual,0.1,0.2,competitor,decoy,0,8.555
14,105,numeric,0.03,0.05,competitor,competitor,0,10.301
14,106,perceptual,0.03,0.05,target,decoy,0,5.797
14,107,numeric,0.03,0.05,competitor,decoy,0,5.813
14,108,perceptual,0.1,0.2,target,competitor,0,5.559
14,109,numeric,0.1,0.2,competitor,competitor,0,6.261
14,110,numeric,0.1,0.05,target,target,1,7.69
14,111,numeric,0.03,0.05,target,target,1,4.023
14,112,perceptual,0.1,0.2,competitor,competitor,0,3.896
14,113,perceptual,0.03,0.05,target,target,1,7.14
14,114,numeric,0.03,0.05,competitor,target,1,5.744
14,115,perceptual,0.1,0.05,target,competitor,0,4.326
14,116,numeric,0.03,0.2,target,target,1,7.078
14,117,numeric,0.03,0.2,competitor,competitor,0,7.308
14,118,numeric,0.1,0.2,competitor,competitor,0,3.268
14,119,perceptual,0.1,0.05,target,competitor,0,4.588
14,120,perceptual,0.03,0.2,competitor,target,1,3.281
14,121,perceptual,0.03,0.05,competitor,target,1,6.426
14,122,numeric,0.1,0.2,competitor,competitor,0,3.876
14,123,perceptual,0.03,0.05,competitor,target,1,3.527
14,124,numeric,0.03,0.2,target,decoy,0,3.581
14,125,numeric,0.1,0.05,target,target,1,9.078
14,126,numeric,0.03,0.2,competitor,target,1,7.484
14,127,perceptual,0.1,0.05,target,target,1,3.485
14,128,perceptual,0.03,0.2,target,competitor,0,3.564
14,129,perceptual,0.03,0.05,competitor,competitor,0,3.705
14,130,perceptual,0.03,0.05,target,decoy,0,3.686
14,131,numeric,0.1,0.2,competitor,target,1,5.363
14,132,numeric,0.1,0.05,target,target,1,3.747
14,133,perceptual,0.1,0.2,competitor,target,1,3.313
14,134,numeric,0.1,0.05,competitor,competitor,0,6.446
14,135,numeric,0.1,0.05,competitor,target,1,3.655
14,136,perceptual,0.03,0.05,competitor,decoy,0,5.198
14,137,perceptual,0.03,0.05,competitor,target,1,2.747
14,138,numeric,0.1,0.2,target,decoy,0,3.897
14,139,numeric,0.03,0.2,target,target,1,4.29
14,140,numeric,0.03,0.05,competitor,target,1,11.246
14,141,numeric,0.1,0.05,competitor,target,1,4.28
14,142,perceptual,0.03,0.05,competitor,target,1,3.496
14,143,numeric,0.03,0.2,target,competitor,0,4.638
14,144,perceptual,0.1,0.05,competitor,target,1,3.144
14,145,numeric,0.1,0.05,competitor,target,1,3.848
14,148,perceptual,0.03,0.2,competitor,competitor,0,0.413
14,149,perceptual,0.1,0.2,competitor,target,1,4.023
14,150,perceptual,0.1,0.05,competitor,decoy,0,4.1
14,151,perceptual,0.03,0.05,competitor,target,1,8.078
14,152,numeric,0.1,0.2,competitor,target,1,2.594
14,153,perceptual,0.03,0.2,competitor,target,1,2.791
14,154,numeric,0.03,0.2,competitor,target,1,4.382
14,155,numeric,0.03,0.05,competitor,competitor,0,2.79
14,156,perceptual,0.03,0.05,target,target,1,3.35
14,157,numeric,0.03,0.05,target,target,1,18.202
14,158,numeric,0.03,0.05,target,target,1,5.632
14,159,perceptual,0.1,0.2,target,target,1,4.188
14,160,numeric,0.1,0.05,competitor,competitor,0,4.67
14,161,numeric,0.03,0.2,target,target,1,4.215
14,162,numeric,0.1,0.2,target,target,1,4.483
14,163,numeric,0.03,0.2,competitor,decoy,0,3.562
14,164,numeric,0.1,0.2,target,target,1,3.777
14,165,perceptual,0.03,0.2,target,competitor,0,2.935
14,166,numeric,0.03,0.05,target,decoy,0,6.628
14,167,perceptual,0.1,0.2,target,competitor,0,5.149
